    ID 	     time  	         popPred  	   indPred_mean*  	    indPred_mean  	  
     8 	  56.3636  	        6.7833   	        5.8441   	        5.7360   	  
     8 	  57.8182  	        6.6245   	        5.6776   	        5.5766   	  
     8 	  59.2727  	        6.4694   	        5.5159   	        5.4216   	  
     8 	  60.7273  	        6.3180   	        5.3588   	        5.2709   	  
     8 	  62.1818  	        6.1700   	        5.2061   	        5.1244   	  
     8 	  63.6364  	        6.0256   	        5.0578   	        4.9820   	  
     8 	  65.0909  	        5.8845   	        4.9138   	        4.8435   	  
     8 	  66.5455  	        5.7468   	        4.7738   	        4.7088   	  
     8 	  68.0000  	        5.6122   	        4.6378   	        4.5780   	  
     8 	  69.4545  	        5.4808   	        4.5057   	        4.4507   	  
     8 	  70.9091  	        5.3525   	        4.3774   	        4.3270   	  
     8 	  72.3636  	        5.2272   	        4.2527   	        4.2067   	  
     8 	  73.8182  	        5.1048   	        4.1316   	        4.0898   	  
     8 	  75.2727  	        4.9853   	        4.0139   	        3.9761   	  
     8 	  76.7273  	        4.8686   	        3.8996   	        3.8656   	  
     8 	  78.1818  	        4.7546   	        3.7885   	        3.7582   	  
     8 	  79.6364  	        4.6433   	        3.6806   	        3.6537   	  
     8 	  81.0909  	        4.5346   	        3.5758   	        3.5521   	  
     8 	  82.5455  	        4.4285   	        3.4739   	        3.4534   	  
     8 	  84.0000  	        4.3248   	        3.3750   	        3.3574   	  
     8 	  85.4545  	        4.2235   	        3.2788   	        3.2641   	  
     8 	  86.9091  	        4.1247   	        3.1854   	        3.1734   	  
     8 	  88.3636  	        4.0281   	        3.0947   	        3.0852   	  
     8 	  89.8182  	        3.9338   	        3.0066   	        2.9994   	  
     8 	  91.2727  	        3.8417   	        2.9209   	        2.9160   	  
     8 	  92.7273  	        3.7518   	        2.8377   	        2.8350   	  
     8 	  94.1818  	        3.6639   	        2.7569   	        2.7562   	  
     8 	  95.6364  	        3.5782   	        2.6784   	        2.6796   	  
     8 	  97.0909  	        3.4944   	        2.6021   	        2.6051   	  
     8 	  98.5455  	        3.4126   	        2.5280   	        2.5327   	  
     8 	 100.0000  	        3.3327   	        2.4560   	        2.4623   	  
     8 	 101.4545  	        3.2547   	        2.3860   	        2.3938   	  
     8 	 102.9091  	        3.1785   	        2.3181   	        2.3273   	  
     8 	 104.3636  	        3.1041   	        2.2520   	        2.2626   	  
     8 	 105.8182  	        3.0314   	        2.1879   	        2.1997   	  
     8 	 107.2727  	        2.9604   	        2.1256   	        2.1386   	  
     8 	 108.7273  	        2.8911   	        2.0650   	        2.0791   	  
     8 	 110.1818  	        2.8234   	        2.0062   	        2.0213   	  
     8 	 111.6364  	        2.7573   	        1.9491   	        1.9652   	  
     8 	 113.0909  	        2.6928   	        1.8935   	        1.9105   	  
     8 	 114.5455  	        2.6297   	        1.8396   	        1.8574   	  
     8 	 116.0000  	        2.5682   	        1.7872   	        1.8058   	  
     8 	 117.4545  	        2.5080   	        1.7363   	        1.7556   	  
     8 	 118.9091  	        2.4493   	        1.6868   	        1.7068   	  
     8 	 120.3636  	        2.3920   	        1.6388   	        1.6594   	  
     8 	 121.8182  	        2.3360   	        1.5921   	        1.6132   	  
     8 	 123.2727  	        2.2813   	        1.5468   	        1.5684   	  
     8 	 124.7273  	        2.2279   	        1.5027   	        1.5248   	  
     8 	 126.1818  	        2.1757   	        1.4599   	        1.4824   	  
     8 	 127.6364  	        2.1248   	        1.4183   	        1.4412   	  
     8 	 129.0909  	        2.0751   	        1.3779   	        1.4012   	  
     8 	 130.5455  	        2.0265   	        1.3387   	        1.3622   	  
     8 	 132.0000  	        1.9790   	        1.3006   	        1.3243   	  
     9 	 -12.0000  	        0.0000   	        0.0000   	        0.0000   	  
     9 	 -10.5455  	        0.0000   	        0.0000   	        0.0000   	  
     9 	  -9.0909  	        0.0000   	        0.0000   	        0.0000   	  
     9 	  -7.6364  	        0.0000   	        0.0000   	        0.0000   	  
     9 	  -6.1818  	        0.0000   	        0.0000   	        0.0000   	  
     9 	  -4.7273  	        0.0000   	        0.0000   	        0.0000   	  
     9 	  -3.2727  	        0.0000   	        0.0000   	        0.0000   	  
     9 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
     9 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
     9 	   1.0909  	        4.5127   	        6.0528   	        6.1567   	  
     9 	   2.5455  	        7.1444   	        9.5539   	        9.7199   	  
     9 	   4.0000  	        8.0756   	       10.7613   	       10.9510   	  
     9 	   5.4545  	        8.3274   	       11.0536   	       11.2516   	  
     9 	   6.9091  	        8.3093   	       10.9841   	       11.1841   	  
     9 	   8.3636  	        8.1858   	       10.7746   	       10.9740   	  
     9 	   9.8182  	        8.0226   	       10.5139   	       10.7118   	  
     9 	  11.2727  	        7.8462   	       10.2376   	       10.4335   	  
     9 	  12.7273  	        7.6671   	        9.9597   	       10.1535   	  
     9 	  14.1818  	        7.4895   	        9.6859   	        9.8775   	  
     9 	  15.6364  	        7.3149   	        9.4182   	        9.6075   	  
     9 	  17.0909  	        7.1439   	        9.1574   	        9.3443   	  
     9 	  18.5455  	        6.9768   	        8.9035   	        9.0881   	  
     9 	  20.0000  	        6.8135   	        8.6566   	        8.8389   	  
     9 	  21.4545  	        6.6540   	        8.4165   	        8.5964   	  
     9 	  22.9091  	        6.4983   	        8.1831   	        8.3606   	  
     9 	  24.3636  	        6.3461   	        7.9561   	        8.1312   	  
     9 	  25.8182  	        6.1976   	        7.7354   	        7.9081   	  
     9 	  27.2727  	        6.0525   	        7.5208   	        7.6912   	  
     9 	  28.7273  	        5.9108   	        7.3122   	        7.4802   	  
     9 	  30.1818  	        5.7724   	        7.1094   	        7.2750   	  
     9 	  31.6364  	        5.6373   	        6.9122   	        7.0754   	  
     9 	  33.0909  	        5.5053   	        6.7204   	        6.8813   	  
     9 	  34.5455  	        5.3764   	        6.5340   	        6.6925   	  
     9 	  36.0000  	        5.2505   	        6.3528   	        6.5089   	  
     9 	  37.4545  	        5.1276   	        6.1765   	        6.3303   	  
     9 	  38.9091  	        5.0076   	        6.0052   	        6.1566   	  
     9 	  40.3636  	        4.8903   	        5.8386   	        5.9877   	  
     9 	  41.8182  	        4.7758   	        5.6767   	        5.8235   	  
     9 	  43.2727  	        4.6640   	        5.5192   	        5.6637   	  
     9 	  44.7273  	        4.5549   	        5.3661   	        5.5083   	  
     9 	  46.1818  	        4.4482   	        5.2172   	        5.3572   	  
     9 	  47.6364  	        4.3441   	        5.0725   	        5.2102   	  
     9 	  49.0909  	        4.2424   	        4.9318   	        5.0673   	  
     9 	  50.5455  	        4.1431   	        4.7950   	        4.9283   	  
     9 	  52.0000  	        4.0461   	        4.6620   	        4.7931   	  
     9 	  53.4545  	        3.9513   	        4.5327   	        4.6616   	  
     9 	  54.9091  	        3.8588   	        4.4070   	        4.5337   	  
     9 	  56.3636  	        3.7685   	        4.2847   	        4.4093   	  
     9 	  57.8182  	        3.6803   	        4.1659   	        4.2883   	  
     9 	  59.2727  	        3.5941   	        4.0503   	        4.1707   	  
     9 	  60.7273  	        3.5100   	        3.9379   	        4.0563   	  
     9 	  62.1818  	        3.4278   	        3.8287   	        3.9450   	  
     9 	  63.6364  	        3.3476   	        3.7225   	        3.8368   	  
     9 	  65.0909  	        3.2692   	        3.6192   	        3.7315   	  
     9 	  66.5455  	        3.1926   	        3.5189   	        3.6291   	  
     9 	  68.0000  	        3.1179   	        3.4212   	        3.5296   	  
     9 	  69.4545  	        3.0449   	        3.3263   	        3.4327   	  
     9 	  70.9091  	        2.9736   	        3.2341   	        3.3386   	  
     9 	  72.3636  	        2.9040   	        3.1444   	        3.2470   	  
     9 	  73.8182  	        2.8360   	        3.0571   	        3.1579   	  
     9 	  75.2727  	        2.7696   	        2.9723   	        3.0712   	  
     9 	  76.7273  	        2.7048   	        2.8899   	        2.9870   	  
     9 	  78.1818  	        2.6415   	        2.8097   	        2.9050   	  
     9 	  79.6364  	        2.5796   	        2.7318   	        2.8253   	  
     9 	  81.0909  	        2.5192   	        2.6560   	        2.7478   	  
     9 	  82.5455  	        2.4603   	        2.5823   	        2.6724   	  
     9 	  84.0000  	        2.4027   	        2.5107   	        2.5991   	  
     9 	  85.4545  	        2.3464   	        2.4411   	        2.5278   	  
     9 	  86.9091  	        2.2915   	        2.3733   	        2.4585   	  
     9 	  88.3636  	        2.2378   	        2.3075   	        2.3910   	  
     9 	  89.8182  	        2.1854   	        2.2435   	        2.3254   	  
     9 	  91.2727  	        2.1343   	        2.1813   	        2.2616   	  
     9 	  92.7273  	        2.0843   	        2.1208   	        2.1996   	  
     9 	  94.1818  	        2.0355   	        2.0619   	        2.1392   	  
     9 	  95.6364  	        1.9879   	        2.0047   	        2.0806   	  
     9 	  97.0909  	        1.9413   	        1.9491   	        2.0235   	  
     9 	  98.5455  	        1.8959   	        1.8951   	        1.9680   	  
     9 	 100.0000  	        1.8515   	        1.8425   	        1.9140   	  
     9 	 101.4545  	        1.8081   	        1.7914   	        1.8615   	  
     9 	 102.9091  	        1.7658   	        1.7417   	        1.8104   	  
     9 	 104.3636  	        1.7245   	        1.6934   	        1.7607   	  
     9 	 105.8182  	        1.6841   	        1.6464   	        1.7124   	  
     9 	 107.2727  	        1.6447   	        1.6007   	        1.6654   	  
     9 	 108.7273  	        1.6062   	        1.5563   	        1.6198   	  
     9 	 110.1818  	        1.5686   	        1.5132   	        1.5753   	  
     9 	 111.6364  	        1.5319   	        1.4712   	        1.5321   	  
     9 	 113.0909  	        1.4960   	        1.4304   	        1.4901   	  
     9 	 114.5455  	        1.4610   	        1.3907   	        1.4492   	  
     9 	 116.0000  	        1.4268   	        1.3521   	        1.4094   	  
     9 	 117.4545  	        1.3934   	        1.3146   	        1.3708   	  
     9 	 118.9091  	        1.3607   	        1.2782   	        1.3332   	  
     9 	 120.3636  	        1.3289   	        1.2427   	        1.2966   	  
     9 	 121.8182  	        1.2978   	        1.2082   	        1.2610   	  
     9 	 123.2727  	        1.2674   	        1.1747   	        1.2264   	  
     9 	 124.7273  	        1.2377   	        1.1421   	        1.1928   	  
     9 	 126.1818  	        1.2087   	        1.1104   	        1.1600   	  
     9 	 127.6364  	        1.1804   	        1.0796   	        1.1282   	  
     9 	 129.0909  	        1.1528   	        1.0497   	        1.0973   	  
     9 	 130.5455  	        1.1258   	        1.0206   	        1.0672   	  
     9 	 132.0000  	        1.0995   	        0.9923   	        1.0379   	  
    10 	 -12.0000  	        0.0000   	        0.0000   	        0.0000   	  
    10 	 -10.5455  	        0.0000   	        0.0000   	        0.0000   	  
    10 	  -9.0909  	        0.0000   	        0.0000   	        0.0000   	  
    10 	  -7.6364  	        0.0000   	        0.0000   	        0.0000   	  
    10 	  -6.1818  	        0.0000   	        0.0000   	        0.0000   	  
    10 	  -4.7273  	        0.0000   	        0.0000   	        0.0000   	  
    10 	  -3.2727  	        0.0000   	        0.0000   	        0.0000   	  
    10 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
    10 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
    10 	   1.0909  	        6.3178   	        5.6771   	        5.9155   	  
    10 	   2.5455  	       10.0021   	        9.0167   	        9.3905   	  
    10 	   4.0000  	       11.3058   	       10.2304   	       10.6481   	  
    10 	   5.4545  	       11.6583   	       10.5933   	       11.0186   	  
    10 	   6.9091  	       11.6330   	       10.6172   	       11.0356   	  
    10 	   8.3636  	       11.4601   	       10.5072   	       10.9134   	  
    10 	   9.8182  	       11.2317   	       10.3458   	       10.7379   	  
    10 	  11.2727  	       10.9847   	       10.1660   	       10.5433   	  
    10 	  12.7273  	       10.7340   	        9.9809   	       10.3436   	  
    10 	  14.1818  	       10.4853   	        9.7958   	       10.1442   	  
    10 	  15.6364  	       10.2408   	        9.6128   	        9.9473   	  
    10 	  17.0909  	       10.0015   	        9.4327   	        9.7536   	  
    10 	  18.5455  	        9.7675   	        9.2558   	        9.5634   	  
    10 	  20.0000  	        9.5389   	        9.0821   	        9.3769   	  
    10 	  21.4545  	        9.3156   	        8.9116   	        9.1939   	  
    10 	  22.9091  	        9.0976   	        8.7443   	        9.0145   	  
    10 	  24.3636  	        8.8846   	        8.5801   	        8.8387   	  
    10 	  25.8182  	        8.6766   	        8.4190   	        8.6662   	  
    10 	  27.2727  	        8.4735   	        8.2610   	        8.4971   	  
    10 	  28.7273  	        8.2751   	        8.1059   	        8.3313   	  
    10 	  30.1818  	        8.0814   	        7.9537   	        8.1688   	  
    10 	  31.6364  	        7.8922   	        7.8044   	        8.0094   	  
    10 	  33.0909  	        7.7074   	        7.6578   	        7.8531   	  
    10 	  34.5455  	        7.5270   	        7.5141   	        7.6999   	  
    10 	  36.0000  	        7.3507   	        7.3730   	        7.5496   	  
    10 	  37.4545  	        7.1787   	        7.2346   	        7.4023   	  
    10 	  38.9091  	        7.0106   	        7.0987   	        7.2579   	  
    10 	  40.3636  	        6.8465   	        6.9655   	        7.1163   	  
    10 	  41.8182  	        6.6862   	        6.8347   	        6.9774   	  
    10 	  43.2727  	        6.5297   	        6.7064   	        6.8413   	  
    10 	  44.7273  	        6.3768   	        6.5805   	        6.7078   	  
    10 	  46.1818  	        6.2275   	        6.4569   	        6.5769   	  
    10 	  47.6364  	        6.0817   	        6.3357   	        6.4486   	  
    10 	  49.0909  	        5.9393   	        6.2167   	        6.3227   	  
    10 	  50.5455  	        5.8003   	        6.1000   	        6.1994   	  
    10 	  52.0000  	        5.6645   	        5.9855   	        6.0784   	  
    10 	  53.4545  	        5.5319   	        5.8731   	        5.9598   	  
    10 	  54.9091  	        5.4024   	        5.7629   	        5.8435   	  
    10 	  56.3636  	        5.2759   	        5.6547   	        5.7295   	  
    10 	  57.8182  	        5.1524   	        5.5485   	        5.6177   	  
    10 	  59.2727  	        5.0318   	        5.4443   	        5.5081   	  
    10 	  60.7273  	        4.9140   	        5.3421   	        5.4006   	  
    10 	  62.1818  	        4.7989   	        5.2418   	        5.2952   	  
    10 	  63.6364  	        4.6866   	        5.1434   	        5.1919   	  
    10 	  65.0909  	        4.5769   	        5.0468   	        5.0906   	  
    10 	  66.5455  	        4.4697   	        4.9521   	        4.9913   	  
    10 	  68.0000  	        4.3651   	        4.8591   	        4.8939   	  
    10 	  69.4545  	        4.2629   	        4.7679   	        4.7984   	  
    10 	  70.9091  	        4.1631   	        4.6784   	        4.7048   	  
    10 	  72.3636  	        4.0656   	        4.5905   	        4.6130   	  
    10 	  73.8182  	        3.9704   	        4.5044   	        4.5230   	  
    10 	  75.2727  	        3.8775   	        4.4198   	        4.4347   	  
    10 	  76.7273  	        3.7867   	        4.3368   	        4.3482   	  
    10 	  78.1818  	        3.6981   	        4.2554   	        4.2634   	  
    10 	  79.6364  	        3.6115   	        4.1755   	        4.1802   	  
    10 	  81.0909  	        3.5269   	        4.0971   	        4.0986   	  
    10 	  82.5455  	        3.4444   	        4.0202   	        4.0186   	  
    10 	  84.0000  	        3.3637   	        3.9447   	        3.9402   	  
    10 	  85.4545  	        3.2850   	        3.8706   	        3.8633   	  
    10 	  86.9091  	        3.2081   	        3.7980   	        3.7880   	  
    10 	  88.3636  	        3.1330   	        3.7267   	        3.7141   	  
    10 	  89.8182  	        3.0596   	        3.6567   	        3.6416   	  
    10 	  91.2727  	        2.9880   	        3.5880   	        3.5705   	  
    10 	  92.7273  	        2.9180   	        3.5207   	        3.5009   	  
    10 	  94.1818  	        2.8497   	        3.4546   	        3.4326   	  
    10 	  95.6364  	        2.7830   	        3.3897   	        3.3656   	  
    10 	  97.0909  	        2.7179   	        3.3261   	        3.2999   	  
    10 	  98.5455  	        2.6542   	        3.2636   	        3.2355   	  
    10 	 100.0000  	        2.5921   	        3.2024   	        3.1724   	  
    10 	 101.4545  	        2.5314   	        3.1422   	        3.1105   	  
    10 	 102.9091  	        2.4721   	        3.0832   	        3.0498   	  
    10 	 104.3636  	        2.4143   	        3.0254   	        2.9903   	  
    10 	 105.8182  	        2.3577   	        2.9686   	        2.9319   	  
    10 	 107.2727  	        2.3025   	        2.9128   	        2.8747   	  
    10 	 108.7273  	        2.2486   	        2.8581   	        2.8186   	  
    10 	 110.1818  	        2.1960   	        2.8045   	        2.7636   	  
    10 	 111.6364  	        2.1446   	        2.7518   	        2.7097   	  
    10 	 113.0909  	        2.0944   	        2.7002   	        2.6568   	  
    10 	 114.5455  	        2.0454   	        2.6495   	        2.6050   	  
    10 	 116.0000  	        1.9975   	        2.5997   	        2.5542   	  
    10 	 117.4545  	        1.9507   	        2.5509   	        2.5043   	  
    10 	 118.9091  	        1.9050   	        2.5030   	        2.4555   	  
    10 	 120.3636  	        1.8604   	        2.4560   	        2.4076   	  
    10 	 121.8182  	        1.8169   	        2.4099   	        2.3606   	  
    10 	 123.2727  	        1.7743   	        2.3647   	        2.3145   	  
    10 	 124.7273  	        1.7328   	        2.3203   	        2.2694   	  
    10 	 126.1818  	        1.6922   	        2.2767   	        2.2251   	  
    10 	 127.6364  	        1.6526   	        2.2340   	        2.1817   	  
    10 	 129.0909  	        1.6139   	        2.1920   	        2.1391   	  
    10 	 130.5455  	        1.5761   	        2.1509   	        2.0974   	  
    10 	 132.0000  	        1.5393   	        2.1105   	        2.0564   	  
    12 	 -12.0000  	        0.0000   	        0.0000   	        0.0000   	  
    12 	 -10.5455  	        0.0000   	        0.0000   	        0.0000   	  
    12 	  -9.0909  	        0.0000   	        0.0000   	        0.0000   	  
    12 	  -7.6364  	        0.0000   	        0.0000   	        0.0000   	  
    12 	  -6.1818  	        0.0000   	        0.0000   	        0.0000   	  
    12 	  -4.7273  	        0.0000   	        0.0000   	        0.0000   	  
    12 	  -3.2727  	        0.0000   	        0.0000   	        0.0000   	  
    12 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
    12 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
    12 	   1.0909  	        7.4008   	        8.0125   	        7.9132   	  
    12 	   2.5455  	       11.7168   	       12.6805   	       12.5228   	  
    12 	   4.0000  	       13.2440   	       14.3271   	       14.1483   	  
    12 	   5.4545  	       13.6569   	       14.7668   	       14.5816   	  
    12 	   6.9091  	       13.6273   	       14.7273   	       14.5417   	  
    12 	   8.3636  	       13.4247   	       14.5008   	       14.3172   	  
    12 	   9.8182  	       13.1571   	       14.2042   	       14.0234   	  
    12 	  11.2727  	       12.8678   	       13.8845   	       13.7069   	  
    12 	  12.7273  	       12.5741   	       13.5602   	       13.3859   	  
    12 	  14.1818  	       12.2828   	       13.2389   	       13.0678   	  
    12 	  15.6364  	       11.9964   	       12.9232   	       12.7554   	  
    12 	  17.0909  	       11.7161   	       12.6144   	       12.4498   	  
    12 	  18.5455  	       11.4420   	       12.3126   	       12.1511   	  
    12 	  20.0000  	       11.1742   	       12.0179   	       11.8596   	  
    12 	  21.4545  	       10.9126   	       11.7302   	       11.5749   	  
    12 	  22.9091  	       10.6571   	       11.4494   	       11.2971   	  
    12 	  24.3636  	       10.4077   	       11.1753   	       11.0259   	  
    12 	  25.8182  	       10.1640   	       10.9078   	       10.7613   	  
    12 	  27.2727  	        9.9261   	       10.6467   	       10.5029   	  
    12 	  28.7273  	        9.6937   	       10.3918   	       10.2508   	  
    12 	  30.1818  	        9.4667   	       10.1430   	       10.0048   	  
    12 	  31.6364  	        9.2451   	        9.9002   	        9.7646   	  
    12 	  33.0909  	        9.0287   	        9.6632   	        9.5302   	  
    12 	  34.5455  	        8.8173   	        9.4318   	        9.3015   	  
    12 	  36.0000  	        8.6109   	        9.2060   	        9.0782   	  
    12 	  37.4545  	        8.4093   	        8.9856   	        8.8603   	  
    12 	  38.9091  	        8.2124   	        8.7705   	        8.6476   	  
    12 	  40.3636  	        8.0202   	        8.5606   	        8.4400   	  
    12 	  41.8182  	        7.8324   	        8.3556   	        8.2374   	  
    12 	  43.2727  	        7.6490   	        8.1556   	        8.0397   	  
    12 	  44.7273  	        7.4700   	        7.9603   	        7.8467   	  
    12 	  46.1818  	        7.2951   	        7.7698   	        7.6584   	  
    12 	  47.6364  	        7.1243   	        7.5838   	        7.4745   	  
    12 	  49.0909  	        6.9575   	        7.4022   	        7.2951   	  
    12 	  50.5455  	        6.7946   	        7.2250   	        7.1200   	  
    12 	  52.0000  	        6.6356   	        7.0520   	        6.9491   	  
    12 	  53.4545  	        6.4802   	        6.8832   	        6.7823   	  
    12 	  54.9091  	        6.3285   	        6.7184   	        6.6195   	  
    12 	  56.3636  	        6.1803   	        6.5576   	        6.4606   	  
    12 	  57.8182  	        6.0357   	        6.4006   	        6.3055   	  
    12 	  59.2727  	        5.8943   	        6.2473   	        6.1542   	  
    12 	  60.7273  	        5.7564   	        6.0978   	        6.0064   	  
    12 	  62.1818  	        5.6216   	        5.9518   	        5.8623   	  
    12 	  63.6364  	        5.4900   	        5.8093   	        5.7215   	  
    12 	  65.0909  	        5.3615   	        5.6702   	        5.5842   	  
    12 	  66.5455  	        5.2359   	        5.5345   	        5.4502   	  
    12 	  68.0000  	        5.1134   	        5.4020   	        5.3193   	  
    12 	  69.4545  	        4.9937   	        5.2727   	        5.1917   	  
    12 	  70.9091  	        4.8767   	        5.1464   	        5.0670   	  
    12 	  72.3636  	        4.7626   	        5.0232   	        4.9454   	  
    12 	  73.8182  	        4.6511   	        4.9030   	        4.8267   	  
    12 	  75.2727  	        4.5422   	        4.7856   	        4.7108   	  
    12 	  76.7273  	        4.4359   	        4.6710   	        4.5978   	  
    12 	  78.1818  	        4.3320   	        4.5592   	        4.4874   	  
    12 	  79.6364  	        4.2306   	        4.4501   	        4.3797   	  
    12 	  81.0909  	        4.1315   	        4.3435   	        4.2746   	  
    12 	  82.5455  	        4.0348   	        4.2395   	        4.1719   	  
    12 	  84.0000  	        3.9404   	        4.1380   	        4.0718   	  
    12 	  85.4545  	        3.8481   	        4.0390   	        3.9741   	  
    12 	  86.9091  	        3.7580   	        3.9423   	        3.8787   	  
    12 	  88.3636  	        3.6700   	        3.8479   	        3.7856   	  
    12 	  89.8182  	        3.5841   	        3.7558   	        3.6947   	  
    12 	  91.2727  	        3.5002   	        3.6659   	        3.6060   	  
    12 	  92.7273  	        3.4183   	        3.5781   	        3.5195   	  
    12 	  94.1818  	        3.3382   	        3.4925   	        3.4350   	  
    12 	  95.6364  	        3.2601   	        3.4088   	        3.3525   	  
    12 	  97.0909  	        3.1838   	        3.3272   	        3.2720   	  
    12 	  98.5455  	        3.1092   	        3.2476   	        3.1935   	  
    12 	 100.0000  	        3.0364   	        3.1698   	        3.1168   	  
    12 	 101.4545  	        2.9654   	        3.0939   	        3.0420   	  
    12 	 102.9091  	        2.8959   	        3.0199   	        2.9690   	  
    12 	 104.3636  	        2.8281   	        2.9476   	        2.8977   	  
    12 	 105.8182  	        2.7619   	        2.8770   	        2.8282   	  
    12 	 107.2727  	        2.6973   	        2.8081   	        2.7603   	  
    12 	 108.7273  	        2.6341   	        2.7409   	        2.6940   	  
    12 	 110.1818  	        2.5725   	        2.6753   	        2.6294   	  
    12 	 111.6364  	        2.5122   	        2.6112   	        2.5663   	  
    12 	 113.0909  	        2.4534   	        2.5487   	        2.5047   	  
    12 	 114.5455  	        2.3960   	        2.4877   	        2.4445   	  
    12 	 116.0000  	        2.3399   	        2.4282   	        2.3859   	  
    12 	 117.4545  	        2.2851   	        2.3700   	        2.3286   	  
    12 	 118.9091  	        2.2316   	        2.3133   	        2.2727   	  
    12 	 120.3636  	        2.1794   	        2.2579   	        2.2181   	  
    12 	 121.8182  	        2.1283   	        2.2039   	        2.1649   	  
    12 	 123.2727  	        2.0785   	        2.1511   	        2.1129   	  
    12 	 124.7273  	        2.0299   	        2.0996   	        2.0622   	  
    12 	 126.1818  	        1.9823   	        2.0493   	        2.0127   	  
    12 	 127.6364  	        1.9359   	        2.0003   	        1.9644   	  
    12 	 129.0909  	        1.8906   	        1.9524   	        1.9172   	  
    12 	 130.5455  	        1.8463   	        1.9056   	        1.8712   	  
    12 	 132.0000  	        1.8031   	        1.8600   	        1.8263   	  
    13 	 -12.0000  	        0.0000   	        0.0000   	        0.0000   	  
    13 	 -10.5455  	        0.0000   	        0.0000   	        0.0000   	  
    13 	  -9.0909  	        0.0000   	        0.0000   	        0.0000   	  
    13 	  -7.6364  	        0.0000   	        0.0000   	        0.0000   	  
    13 	  -6.1818  	        0.0000   	        0.0000   	        0.0000   	  
    13 	  -4.7273  	        0.0000   	        0.0000   	        0.0000   	  
    13 	  -3.2727  	        0.0000   	        0.0000   	        0.0000   	  
    13 	  -1.8182  	        0.0000   	        0.0000   	        0.0000   	  
    13 	  -0.3636  	        0.0000   	        0.0000   	        0.0000   	  
    13 	   1.0909  	        6.7991   	        7.1575   	        6.9479   	  
    13 	   2.5455  	       10.7642   	       11.3220   	       10.9928   	  
    13 	   4.0000  	       12.1672   	       12.7852   	       12.4165   	  
    13 	   5.4545  	       12.5466   	       13.1694   	       12.7932   	  
    13 	   6.9091  	       12.5194   	       13.1257   	       12.7544   	  
    13 	   8.3636  	       12.3332   	       12.9151   	       12.5535   	  
    13 	   9.8182  	       12.0874   	       12.6423   	       12.2921   	  
    13 	  11.2727  	       11.8217   	       12.3491   	       12.0107   	  
    13 	  12.7273  	       11.5518   	       12.0524   	       11.7257   	  
    13 	  14.1818  	       11.2842   	       11.7585   	       11.4434   	  
    13 	  15.6364  	       11.0211   	       11.4702   	       11.1662   	  
    13 	  17.0909  	       10.7635   	       11.1882   	       10.8951   	  
    13 	  18.5455  	       10.5117   	       10.9130   	       10.6303   	  
    13 	  20.0000  	       10.2657   	       10.6443   	       10.3719   	  
    13 	  21.4545  	       10.0254   	       10.3823   	       10.1196   	  
    13 	  22.9091  	        9.7907   	       10.1267   	        9.8735   	  
    13 	  24.3636  	        9.5615   	        9.8774   	        9.6334   	  
    13 	  25.8182  	        9.3377   	        9.6342   	        9.3992   	  
    13 	  27.2727  	        9.1191   	        9.3970   	        9.1706   	  
    13 	  28.7273  	        8.9056   	        9.1656   	        8.9475   	  
    13 	  30.1818  	        8.6971   	        8.9399   	        8.7299   	  
    13 	  31.6364  	        8.4935   	        8.7198   	        8.5176   	  
    13 	  33.0909  	        8.2946   	        8.5051   	        8.3105   	  
    13 	  34.5455  	        8.1004   	        8.2957   	        8.1084   	  
    13 	  36.0000  	        7.9108   	        8.0914   	        7.9112   	  
    13 	  37.4545  	        7.7256   	        7.8922   	        7.7188   	  
    13 	  38.9091  	        7.5447   	        7.6979   	        7.5311   	  
    13 	  40.3636  	        7.3681   	        7.5084   	        7.3479   	  
    13 	  41.8182  	        7.1956   	        7.3235   	        7.1692   	  
    13 	  43.2727  	        7.0272   	        7.1432   	        6.9949   	  
    13 	  44.7273  	        6.8626   	        6.9673   	        6.8247   	  
    13 	  46.1818  	        6.7020   	        6.7958   	        6.6588   	  
    13 	  47.6364  	        6.5451   	        6.6284   	        6.4968   	  
    13 	  49.0909  	        6.3919   	        6.4652   	        6.3388   	  
    13 	  50.5455  	        6.2422   	        6.3061   	        6.1847   	  
    13 	  52.0000  	        6.0961   	        6.1508   	        6.0343   	  
    13 	  53.4545  	        5.9534   	        5.9993   	        5.8875   	  
    13 	  54.9091  	        5.8140   	        5.8516   	        5.7443   	  
    13 	  56.3636  	        5.6779   	        5.7076   	        5.6046   	  
    13 	  57.8182  	        5.5449   	        5.5670   	        5.4683   	  
    13 	  59.2727  	        5.4151   	        5.4300   	        5.3353   	  
    13 	  60.7273  	        5.2884   	        5.2963   	        5.2056   	  
    13 	  62.1818  	        5.1646   	        5.1659   	        5.0790   	  
    13 	  63.6364  	        5.0436   	        5.0387   	        4.9555   	  
    13 	  65.0909  	        4.9256   	        4.9146   	        4.8350   	  
    13 	  66.5455  	        4.8103   	        4.7936   	        4.7174   	  
    13 	  68.0000  	        4.6976   	        4.6756   	        4.6026   	  
